Date,Temp,Humidity_Pcnt,Radiation,Precip,Temp_Feels,Clouds_Pcnt,Wind,Year,Month,Day,Weekday
2012-11-20,45.9,82.2,37.4,0.0,43.6,89.2,5.1,2012,11,20,1
2012-11-21,43.7,70.6,118.8,0.0,40.2,2.4,6.3,2012,11,21,2
2012-11-22,43.3,72.8,119.6,0.0,40.5,0.0,4.7,2012,11,22,3
2012-11-23,45.4,73.1,96.5,0.0,41.7,26.9,8.1,2012,11,23,4
2012-11-24,36.1,57.9,95.8,0.0,27.3,26.8,14.2,2012,11,24,5
2012-11-25,34.5,56.2,85.5,0.0,28.0,22.3,7.9,2012,11,25,6
2012-11-26,40.6,62.5,112.8,0.0,37.6,17.3,4.7,2012,11,26,0
2012-11-27,38.9,91.5,21.7,0.2,33.7,92.4,7.5,2012,11,27,1
2012-11-28,37.0,72.8,107.2,0.0,31.1,20.8,8.1,2012,11,28,2
2012-11-29,38.6,66.7,111.5,0.0,33.6,0.6,6.9,2012,11,29,3
2012-11-30,39.7,80.1,96.7,0.0,36.6,31.3,4.6,2012,11,30,4
2012-12-01,40.6,91.1,65.2,0.0,37.7,51.9,4.5,2012,12,1,5
2012-12-02,47.0,88.0,63.8,0.1,44.1,71.5,7.4,2012,12,2,6
2012-12-03,57.1,85.6,100.0,0.0,56.0,36.0,5.6,2012,12,3,0
2012-12-04,58.7,81.2,62.7,0.0,57.4,84.0,8.4,2012,12,4,1
2012-12-05,51.1,59.5,64.8,0.0,46.6,55.3,13.2,2012,12,5,2
2012-12-06,35.2,63.7,91.0,0.0,30.0,40.9,6.2,2012,12,6,3
2012-12-07,42.6,89.0,30.9,0.2,38.6,96.9,6.6,2012,12,7,4
2012-12-08,50.2,92.0,60.6,0.0,48.9,69.3,4.5,2012,12,8,5
2012-12-09,48.6,94.0,15.8,0.2,45.3,90.4,7.6,2012,12,9,6
2012-12-10,57.2,93.5,20.2,0.1,54.9,98.6,11.1,2012,12,10,0
2012-12-11,44.9,70.8,39.9,0.0,40.0,91.7,10.1,2012,12,11,1
2012-12-12,40.1,65.5,58.0,0.0,35.8,99.3,6.2,2012,12,12,2
2012-12-13,37.8,61.7,103.8,0.0,33.2,27.1,6.7,2012,12,13,3
2012-12-14,37.7,68.9,103.7,0.0,33.6,3.6,5.7,2012,12,14,4
2012-12-15,41.0,74.8,62.7,0.0,37.5,69.0,5.9,2012,12,15,5
2012-12-16,46.6,95.6,26.7,0.2,43.5,97.2,6.3,2012,12,16,6
2012-12-17,49.9,95.6,30.9,0.2,47.7,99.4,6.0,2012,12,17,0
2012-12-18,48.4,79.8,82.1,0.0,43.4,26.2,12.4,2012,12,18,1
2012-12-19,44.4,73.7,81.0,0.0,40.6,61.2,7.1,2012,12,19,2
2012-12-20,43.0,77.1,48.5,0.5,37.6,94.8,11.8,2012,12,20,3
2012-12-21,40.6,73.9,64.2,0.9,31.8,89.2,18.3,2012,12,21,4
2012-12-22,34.7,68.3,70.2,0.0,24.8,46.5,16.5,2012,12,22,5
2012-12-23,35.6,61.7,97.6,0.0,29.7,15.9,7.5,2012,12,23,6
2012-12-24,36.1,86.0,46.6,0.2,31.2,80.2,6.2,2012,12,24,0
2012-12-25,39.0,84.5,83.3,0.0,34.1,71.5,7.1,2012,12,25,1
2012-12-26,38.1,92.5,5.0,1.2,29.4,99.7,16.3,2012,12,26,2
2012-12-27,35.4,80.7,83.8,0.0,24.8,72.3,19.3,2012,12,27,3
2012-12-28,35.1,77.2,70.8,0.0,29.8,75.8,7.1,2012,12,28,4
2012-12-29,35.5,88.4,19.0,0.2,29.2,91.6,9.3,2012,12,29,5
2012-12-30,32.0,75.1,80.9,0.0,21.3,22.3,16.5,2012,12,30,6
2012-12-31,34.1,67.6,63.0,0.0,27.9,81.5,7.5,2012,12,31,0
2013-01-01,38.0,77.5,31.1,0.0,33.1,99.9,6.6,2013,1,1,1
2013-01-02,31.4,66.0,71.1,0.0,23.7,77.6,8.9,2013,1,2,2
2013-01-03,31.1,62.4,58.9,0.0,26.3,67.6,5.2,2013,1,3,3
2013-01-04,33.6,67.0,104.7,0.0,25.7,7.0,10.2,2013,1,4,4
2013-01-05,33.9,71.8,102.5,0.0,27.5,36.1,7.7,2013,1,5,5
2013-01-06,39.4,77.2,103.9,0.0,35.6,48.0,5.6,2013,1,6,6
2013-01-07,37.7,77.1,105.3,0.0,32.2,18.3,8.2,2013,1,7,0
2013-01-08,38.5,82.8,93.6,0.0,33.1,20.0,7.8,2013,1,8,1
2013-01-09,43.2,88.2,58.8,0.0,38.8,83.8,8.0,2013,1,9,2
2013-01-10,42.8,68.1,62.9,0.0,38.4,94.1,7.5,2013,1,10,3
2013-01-11,41.1,87.2,31.5,0.3,37.9,98.9,5.1,2013,1,11,4
2013-01-12,45.3,93.4,48.5,0.0,44.7,98.5,2.3,2013,1,12,5
2013-01-13,48.6,97.2,20.8,0.0,45.7,96.3,6.9,2013,1,13,6
2013-01-14,52.7,89.1,10.4,0.3,49.1,100.0,11.2,2013,1,14,0
2013-01-15,39.2,90.4,11.2,1.0,33.9,100.0,7.6,2013,1,15,1
2013-01-16,37.9,94.8,8.5,1.2,34.3,100.0,4.9,2013,1,16,2
2013-01-17,38.9,88.3,12.5,0.5,35.4,100.0,5.0,2013,1,17,3
2013-01-18,31.6,69.5,118.2,0.0,23.9,26.1,10.0,2013,1,18,4
2013-01-19,37.7,80.3,118.5,0.0,29.0,0.5,14.8,2013,1,19,5
2013-01-20,40.9,70.4,112.0,0.0,33.6,4.7,13.5,2013,1,20,6
2013-01-21,33.7,61.8,85.1,0.0,26.2,48.8,9.9,2013,1,21,0
2013-01-22,20.7,38.2,125.1,0.0,7.7,1.6,14.1,2013,1,22,1
2013-01-23,19.7,40.0,117.4,0.0,10.8,24.7,7.5,2013,1,23,2
2013-01-24,20.9,64.0,74.7,0.0,9.7,67.8,10.8,2013,1,24,3
2013-01-25,19.4,78.1,48.7,0.1,11.3,79.2,6.4,2013,1,25,4
2013-01-26,24.6,86.3,75.0,0.0,18.4,81.4,5.4,2013,1,26,5
2013-01-27,26.6,86.5,122.2,0.0,21.5,46.8,4.5,2013,1,27,6
2013-01-28,35.8,94.8,37.2,0.3,28.0,87.0,11.3,2013,1,28,0
2013-01-29,47.9,97.7,98.2,0.0,44.5,61.5,8.0,2013,1,29,1
2013-01-30,61.1,93.6,40.6,0.2,58.4,97.2,19.3,2013,1,30,2
2013-01-31,40.5,70.9,134.1,0.8,32.4,46.7,16.5,2013,1,31,3
2013-02-01,25.6,69.8,81.2,0.2,14.7,60.5,13.5,2013,2,1,4
2013-02-02,24.6,67.7,104.8,0.0,16.7,58.9,7.7,2013,2,2,5
2013-02-03,29.6,76.1,83.4,0.0,23.5,82.8,6.6,2013,2,3,6
2013-02-04,29.6,61.2,93.8,0.0,21.3,65.1,9.2,2013,2,4,0
2013-02-05,34.1,87.9,84.2,0.0,30.6,74.0,4.1,2013,2,5,1
2013-02-06,34.8,78.9,106.8,0.0,28.8,32.7,8.1,2013,2,6,2
2013-02-07,33.4,76.0,73.2,0.0,27.3,88.5,7.4,2013,2,7,3
2013-02-08,35.0,92.8,36.4,0.3,26.3,89.0,13.3,2013,2,8,4
2013-02-09,30.5,69.2,142.3,0.0,19.3,25.5,16.9,2013,2,9,5
2013-02-10,33.0,62.3,98.2,0.0,27.3,64.5,7.0,2013,2,10,6
2013-02-11,45.1,93.4,32.0,0.3,39.3,99.7,12.5,2013,2,11,0
2013-02-12,43.8,73.1,150.9,0.0,39.2,39.5,8.7,2013,2,12,1
2013-02-13,38.2,81.6,94.6,0.3,32.2,86.7,8.5,2013,2,13,2
2013-02-14,37.6,81.2,162.2,0.0,32.2,5.8,7.3,2013,2,14,3
2013-02-15,42.2,81.2,160.9,0.2,38.1,23.9,7.1,2013,2,15,4
2013-02-16,34.4,89.8,67.1,0.2,28.0,99.4,8.4,2013,2,16,5
2013-02-17,27.7,52.8,118.3,0.0,15.4,63.7,16.8,2013,2,17,6
2013-02-18,29.9,45.6,168.5,0.0,21.4,11.2,9.6,2013,2,18,0
2013-02-19,37.6,85.5,33.4,0.2,29.3,59.9,14.0,2013,2,19,1
2013-02-20,30.0,64.0,129.3,0.0,20.2,38.2,12.7,2013,2,20,2
2013-02-21,29.7,53.7,164.5,0.0,19.5,53.5,13.0,2013,2,21,3
2013-02-22,31.4,70.6,55.3,0.1,25.5,98.9,6.5,2013,2,22,4
2013-02-23,36.5,97.0,30.2,0.2,31.7,100.0,6.2,2013,2,23,5
2013-02-24,39.2,75.3,175.0,0.0,31.9,32.8,12.2,2013,2,24,6
2013-02-25,35.1,64.2,114.9,0.0,30.1,41.5,5.9,2013,2,25,0
2013-02-26,38.8,86.9,63.2,0.7,32.6,90.8,12.4,2013,2,26,1
2013-02-27,46.0,83.9,122.9,0.1,41.9,79.9,8.9,2013,2,27,2
2013-02-28,40.8,72.2,120.5,0.0,35.2,77.0,9.1,2013,2,28,3
2013-03-01,38.3,75.5,129.7,0.0,31.4,44.1,10.4,2013,3,1,4
2013-03-02,33.2,68.4,129.4,0.0,25.1,58.4,10.4,2013,3,2,5
2013-03-03,32.7,60.0,122.7,0.0,23.4,59.6,13.2,2013,3,3,6
2013-03-04,32.3,56.6,177.6,0.0,22.6,13.3,13.4,2013,3,4,0
2013-03-05,36.9,60.3,167.1,0.1,31.4,56.9,7.2,2013,3,5,1
2013-03-06,34.4,97.3,25.8,1.8,23.2,95.0,20.4,2013,3,6,2
2013-03-07,38.4,84.2,203.7,0.0,30.6,26.8,13.0,2013,3,7,3
2013-03-08,38.0,79.7,151.2,0.0,29.1,46.2,16.1,2013,3,8,4
2013-03-09,42.4,69.1,213.8,0.0,38.4,0.9,6.9,2013,3,9,5
2013-03-10,44.8,70.8,197.3,0.0,41.4,34.4,7.2,2013,3,10,6
2013-03-11,49.3,84.8,126.2,0.0,44.9,84.6,11.4,2013,3,11,0
2013-03-12,49.0,90.0,18.8,0.9,44.0,79.0,13.7,2013,3,12,1
2013-03-13,39.1,73.1,163.7,0.0,32.8,29.5,10.2,2013,3,13,2
2013-03-14,34.9,57.4,220.4,0.0,25.9,5.1,14.0,2013,3,14,3
2013-03-15,41.2,64.1,160.1,0.0,36.2,47.2,8.8,2013,3,15,4
2013-03-16,41.3,91.6,28.3,0.4,36.3,89.4,8.4,2013,3,16,5
2013-03-17,36.4,80.6,59.4,0.0,31.6,98.0,6.2,2013,3,17,6
2013-03-18,35.6,84.5,41.2,0.4,30.2,99.8,7.1,2013,3,18,0
2013-03-19,41.7,78.0,159.2,0.0,36.9,46.8,8.8,2013,3,19,1
2013-03-20,40.7,56.0,227.5,0.0,35.0,36.4,9.5,2013,3,20,2
2013-03-21,32.1,60.2,130.5,0.0,23.0,76.8,12.2,2013,3,21,3
2013-03-22,34.6,52.5,218.8,0.0,26.9,12.0,10.7,2013,3,22,4
2013-03-23,38.5,62.7,243.2,0.0,33.4,3.1,7.4,2013,3,23,5
2013-03-24,36.0,71.9,105.6,0.3,31.6,90.8,5.7,2013,3,24,6
2013-03-25,33.8,96.8,54.4,0.6,28.0,98.4,6.8,2013,3,25,0
2013-03-26,38.9,82.6,212.2,0.0,32.4,48.5,10.3,2013,3,26,1
2013-03-27,39.9,75.5,220.8,0.0,32.5,32.4,13.2,2013,3,27,2
2013-03-28,40.9,72.5,150.7,0.0,34.2,45.6,11.9,2013,3,28,3
2013-03-29,44.5,71.3,191.0,0.0,40.6,56.8,6.9,2013,3,29,4
2013-03-30,46.9,64.3,252.2,0.0,45.8,35.7,3.4,2013,3,30,5
2013-03-31,47.7,87.0,49.7,0.3,43.5,88.3,9.3,2013,3,31,6
2013-04-01,47.7,73.5,221.4,0.0,43.1,23.9,11.4,2013,4,1,0
2013-04-02,39.0,52.3,268.5,0.0,33.1,0.5,9.5,2013,4,2,1
2013-04-03,38.8,44.3,264.5,0.0,33.0,22.6,9.1,2013,4,3,2
2013-04-04,38.0,54.7,156.8,0.2,33.7,86.5,6.1,2013,4,4,3
2013-04-05,47.0,71.8,184.0,0.3,43.6,61.3,8.1,2013,4,5,4
2013-04-06,43.5,56.8,275.1,0.0,38.8,16.3,8.1,2013,4,6,5
2013-04-07,52.4,68.9,206.3,0.0,48.5,75.5,12.2,2013,4,7,6
2013-04-08,64.3,72.2,185.8,0.0,64.8,74.0,8.8,2013,4,8,0
2013-04-09,69.8,74.5,197.3,0.2,70.9,72.6,7.9,2013,4,9,1
2013-04-10,73.7,63.8,188.3,0.0,75.5,63.3,9.3,2013,4,10,2
2013-04-11,68.0,74.5,177.1,0.0,68.3,82.2,7.4,2013,4,11,3
2013-04-12,59.7,91.1,113.6,0.7,58.6,79.1,9.2,2013,4,12,4
2013-04-13,52.9,77.1,159.2,0.0,51.6,44.0,5.2,2013,4,13,5
2013-04-14,54.6,68.0,245.7,0.0,52.8,47.1,6.5,2013,4,14,6
2013-04-15,56.5,79.9,168.3,0.0,54.3,79.8,9.4,2013,4,15,0
2013-04-16,61.1,85.3,141.5,0.0,60.3,73.6,9.7,2013,4,16,1
2013-04-17,64.2,86.8,126.2,0.0,64.5,89.7,7.3,2013,4,17,2
2013-04-18,63.1,85.5,104.8,0.0,62.6,70.2,11.7,2013,4,18,3
2013-04-19,64.8,86.8,86.4,1.8,64.3,91.9,15.6,2013,4,19,4
2013-04-20,50.2,63.5,223.5,0.0,46.3,51.6,9.8,2013,4,20,5
2013-04-21,44.1,60.4,237.6,0.0,39.8,42.1,7.5,2013,4,21,6
2013-04-22,45.0,74.0,211.2,0.0,40.5,57.8,9.0,2013,4,22,0
2013-04-23,49.2,83.1,132.2,0.0,46.5,79.1,6.1,2013,4,23,1
2013-04-24,58.0,82.7,139.5,0.0,56.4,76.5,11.5,2013,4,24,2
2013-04-25,51.5,60.1,310.5,0.0,48.9,13.8,7.0,2013,4,25,3
2013-04-26,54.5,59.6,297.7,0.0,52.9,30.8,6.1,2013,4,26,4
2013-04-27,57.0,65.2,303.2,0.0,56.1,39.9,5.9,2013,4,27,5
2013-04-28,55.6,68.5,153.5,0.2,53.8,82.2,7.7,2013,4,28,6
2013-04-29,55.0,96.3,23.4,0.5,52.3,99.7,9.5,2013,4,29,0
2013-04-30,54.9,91.0,60.2,0.1,52.9,96.7,7.8,2013,4,30,1
2013-05-01,56.4,71.3,308.3,0.0,54.5,29.0,8.5,2013,5,1,2
2013-05-02,53.8,80.4,197.5,0.0,52.4,64.9,5.8,2013,5,2,3
2013-05-03,52.7,77.1,256.5,0.0,50.3,53.2,8.7,2013,5,3,4
2013-05-04,51.6,79.0,180.5,0.0,49.4,66.2,7.2,2013,5,4,5
2013-05-05,49.2,84.0,170.4,0.0,45.9,80.8,8.0,2013,5,5,6
2013-05-06,53.8,92.9,63.8,0.0,50.7,97.5,10.8,2013,5,6,0
2013-05-07,57.8,96.9,37.2,1.0,55.2,99.5,12.3,2013,5,7,1
2013-05-08,58.9,92.5,161.1,0.2,58.6,81.2,4.8,2013,5,8,2
2013-05-09,61.6,83.1,232.8,0.0,62.6,48.5,4.5,2013,5,9,3
2013-05-10,69.5,71.6,236.4,0.0,70.7,76.5,6.0,2013,5,10,4
2013-05-11,67.4,86.7,222.8,0.6,68.9,85.4,7.9,2013,5,11,5
2013-05-12,57.0,59.1,323.0,0.0,54.7,29.6,10.5,2013,5,12,6
2013-05-13,49.8,51.6,285.7,0.0,46.7,36.1,8.3,2013,5,13,0
2013-05-14,52.3,56.2,254.0,0.0,50.6,55.0,5.4,2013,5,14,1
2013-05-15,68.6,63.0,269.7,0.0,69.2,52.8,9.7,2013,5,15,2
2013-05-16,73.0,61.1,244.6,0.0,75.1,69.7,8.7,2013,5,16,3
2013-05-17,69.8,60.2,249.5,0.0,70.9,65.1,5.8,2013,5,17,4
2013-05-18,61.5,83.6,88.5,0.2,60.6,98.4,8.6,2013,5,18,5
2013-05-19,65.0,93.1,117.1,0.2,65.8,78.6,6.0,2013,5,19,6
2013-05-20,71.1,91.3,241.9,0.5,73.3,77.2,7.2,2013,5,20,0
2013-05-21,72.7,84.8,214.6,0.0,74.6,62.6,7.2,2013,5,21,1
2013-05-22,75.4,79.5,267.6,0.0,78.2,53.1,8.8,2013,5,22,2
2013-05-23,71.0,90.7,236.7,0.7,73.3,71.1,8.8,2013,5,23,3
2013-05-24,55.2,73.4,116.2,0.2,51.7,63.7,13.4,2013,5,24,4
2013-05-25,53.6,51.9,343.9,0.0,49.7,3.2,13.2,2013,5,25,5
2013-05-26,57.3,53.5,345.2,0.0,55.5,11.2,7.8,2013,5,26,6
2013-05-27,60.8,59.0,238.2,0.0,61.1,69.5,3.3,2013,5,27,0
2013-05-28,69.8,75.7,199.9,0.0,71.6,88.2,7.5,2013,5,28,1
2013-05-29,77.5,65.0,253.7,0.0,80.3,49.0,8.5,2013,5,29,2
2013-05-30,77.6,65.2,294.2,0.0,80.3,43.3,6.3,2013,5,30,3
2013-05-31,77.0,64.1,320.6,0.0,78.9,37.2,8.1,2013,5,31,4
2013-06-01,78.9,67.1,312.8,0.0,82.1,11.8,8.6,2013,6,1,5
2013-06-02,75.6,76.5,215.4,0.3,79.0,77.8,11.0,2013,6,2,6
2013-06-03,70.3,87.9,138.2,0.6,71.6,96.1,5.2,2013,6,3,0
2013-06-04,63.1,58.0,346.9,0.0,63.3,21.3,5.8,2013,6,4,1
2013-06-05,65.9,65.5,277.8,0.0,66.8,52.1,5.9,2013,6,5,2
2013-06-06,65.5,83.6,121.6,0.8,66.3,82.9,7.7,2013,6,6,3
2013-06-07,67.7,97.9,18.5,3.5,67.5,99.9,8.7,2013,6,7,4
2013-06-08,69.4,80.4,293.0,0.0,70.4,30.8,4.8,2013,6,8,5
2013-06-09,70.6,86.5,217.8,0.1,72.7,61.8,5.3,2013,6,9,6
2013-06-10,72.2,96.2,159.9,1.2,75.8,92.5,9.0,2013,6,10,0
2013-06-11,73.1,76.8,321.9,0.0,75.0,19.2,8.5,2013,6,11,1
2013-06-12,76.2,74.8,268.2,0.0,79.2,70.6,6.3,2013,6,12,2
2013-06-13,75.5,77.2,226.8,0.2,79.0,81.8,11.1,2013,6,13,3
2013-06-14,68.1,65.8,329.0,0.0,68.8,38.8,8.9,2013,6,14,4
2013-06-15,69.4,69.0,332.3,0.0,70.3,15.0,4.9,2013,6,15,5
2013-06-16,72.9,74.6,218.5,0.0,75.3,77.8,7.0,2013,6,16,6
2013-06-17,75.1,83.5,179.9,0.1,78.7,81.6,5.8,2013,6,17,0
2013-06-18,70.2,95.2,59.0,0.6,73.4,84.5,4.0,2013,6,18,1
2013-06-19,68.6,81.5,251.5,0.0,69.8,70.8,5.7,2013,6,19,2
2013-06-20,68.4,74.9,335.0,0.0,69.5,23.2,6.1,2013,6,20,3
2013-06-21,68.9,73.6,333.3,0.0,69.9,47.1,5.0,2013,6,21,4
2013-06-22,71.8,78.2,303.0,0.0,73.6,56.5,5.8,2013,6,22,5
2013-06-23,72.8,93.5,172.0,0.6,76.1,64.2,4.5,2013,6,23,6
2013-06-24,76.7,75.4,273.8,0.0,80.6,34.0,5.4,2013,6,24,0
2013-06-25,79.5,69.2,306.7,0.0,83.0,20.5,6.0,2013,6,25,1
2013-06-26,78.0,75.7,268.8,0.2,82.2,54.9,4.8,2013,6,26,2
2013-06-27,74.8,85.5,246.5,0.3,78.4,67.8,6.8,2013,6,27,3
2013-06-28,76.7,75.9,263.5,0.1,80.7,35.8,6.2,2013,6,28,4
2013-06-29,76.5,69.9,333.0,0.0,79.0,16.8,4.3,2013,6,29,5
2013-06-30,76.9,87.5,287.1,0.3,82.2,49.2,7.0,2013,6,30,6
2013-07-01,75.4,93.8,226.8,0.8,80.3,87.4,8.8,2013,7,1,0
2013-07-02,74.0,93.6,130.3,0.3,78.6,93.1,9.2,2013,7,2,1
2013-07-03,76.5,91.5,228.8,0.5,82.2,83.6,8.0,2013,7,3,2
2013-07-04,79.3,78.2,329.7,0.0,84.2,8.0,8.4,2013,7,4,3
2013-07-05,80.0,75.6,325.1,0.0,85.0,14.8,8.5,2013,7,5,4
2013-07-06,81.9,73.7,322.3,0.0,87.4,25.8,7.5,2013,7,6,5
2013-07-07,80.6,71.0,251.3,0.0,85.8,61.2,7.9,2013,7,7,6
2013-07-08,76.9,70.6,242.8,0.0,80.1,61.9,5.0,2013,7,8,0
2013-07-09,75.9,81.3,88.5,0.0,80.2,74.0,5.3,2013,7,9,1
2013-07-10,78.2,83.8,139.7,0.1,83.2,78.1,7.9,2013,7,10,2
2013-07-11,77.3,81.4,244.7,0.2,82.1,69.8,3.8,2013,7,11,3
2013-07-12,70.8,94.1,121.7,0.9,73.4,99.2,7.0,2013,7,12,4
2013-07-13,75.1,87.7,224.4,0.1,78.7,59.5,4.6,2013,7,13,5
2013-07-14,79.1,80.5,212.1,0.0,84.2,58.4,4.8,2013,7,14,6
2013-07-15,81.6,68.8,323.1,0.0,86.4,4.5,4.0,2013,7,15,0
2013-07-16,82.1,64.6,322.3,0.0,86.5,14.0,5.6,2013,7,16,1
2013-07-17,82.2,65.1,323.4,0.0,86.6,16.3,4.0,2013,7,17,2
2013-07-18,85.1,67.0,307.1,0.0,91.8,18.1,3.6,2013,7,18,3
2013-07-19,85.8,65.1,311.6,0.0,92.5,16.8,6.6,2013,7,19,4
2013-07-20,83.7,66.3,250.8,0.2,89.0,60.0,8.1,2013,7,20,5
2013-07-21,80.2,74.5,263.3,0.1,85.1,51.6,3.3,2013,7,21,6
2013-07-22,78.4,84.1,186.8,0.3,84.2,86.3,4.3,2013,7,22,0
2013-07-23,77.8,76.0,312.9,0.2,82.1,14.4,6.4,2013,7,23,1
2013-07-24,76.1,69.0,210.2,0.1,79.1,56.7,7.3,2013,7,24,2
2013-07-25,69.1,71.1,277.6,0.0,70.1,29.7,7.4,2013,7,25,3
2013-07-26,72.4,71.0,318.4,0.0,73.3,5.4,3.3,2013,7,26,4
2013-07-27,74.5,76.5,208.2,0.1,77.2,82.2,7.3,2013,7,27,5
2013-07-28,75.6,82.4,206.1,0.3,80.0,76.7,6.5,2013,7,28,6
2013-07-29,71.1,59.0,323.7,0.0,71.5,0.8,5.2,2013,7,29,0
2013-07-30,72.0,58.2,276.8,0.0,72.5,44.8,4.1,2013,7,30,1
2013-07-31,71.7,77.5,154.5,0.0,73.3,83.8,5.3,2013,7,31,2
2013-08-01,72.8,90.0,180.2,0.8,76.1,54.6,5.5,2013,8,1,3
2013-08-02,75.1,65.0,301.0,0.0,76.5,14.0,5.5,2013,8,2,4
2013-08-03,73.1,71.0,149.4,0.0,74.5,87.2,3.8,2013,8,3,5
2013-08-04,70.6,62.2,284.9,0.0,71.3,14.5,8.2,2013,8,4,6
2013-08-05,70.2,61.7,276.6,0.0,70.5,30.5,4.4,2013,8,5,0
2013-08-06,67.5,91.2,72.3,0.2,67.5,75.3,5.8,2013,8,6,1
2013-08-07,73.0,90.6,166.5,0.5,76.2,73.5,7.2,2013,8,7,2
2013-08-08,77.6,81.9,184.9,0.1,82.0,93.7,9.6,2013,8,8,3
2013-08-09,81.0,77.3,213.0,0.2,87.0,80.2,9.0,2013,8,9,4
2013-08-10,75.3,67.7,193.8,0.0,77.8,54.3,4.2,2013,8,10,5
2013-08-11,75.7,72.0,275.8,0.0,78.3,29.2,4.0,2013,8,11,6
2013-08-12,77.9,72.1,283.9,0.0,80.3,48.5,3.2,2013,8,12,0
2013-08-13,77.0,76.5,161.9,0.2,80.9,83.1,6.4,2013,8,13,1
2013-08-14,66.8,57.0,297.9,0.0,67.4,25.4,10.3,2013,8,14,2
2013-08-15,66.6,58.6,299.1,0.0,66.8,22.7,5.0,2013,8,15,3
2013-08-16,67.0,67.4,283.8,0.0,67.8,36.3,4.0,2013,8,16,4
2013-08-17,68.2,70.5,135.3,0.0,69.3,72.6,5.6,2013,8,17,5
2013-08-18,65.1,91.3,25.3,0.6,65.1,99.8,5.2,2013,8,18,6
2013-08-19,67.6,87.2,138.0,0.0,68.6,85.0,4.6,2013,8,19,0
2013-08-20,74.8,74.5,276.5,0.0,77.0,12.5,3.2,2013,8,20,1
2013-08-21,78.2,73.2,185.5,0.0,80.9,85.1,5.8,2013,8,21,2
2013-08-22,78.4,66.6,270.7,0.0,81.3,39.2,5.6,2013,8,22,3
2013-08-23,73.8,64.4,135.8,0.0,75.7,75.9,5.7,2013,8,23,4
2013-08-24,70.9,63.5,283.4,0.0,71.4,1.6,6.6,2013,8,24,5
2013-08-25,68.6,64.6,186.9,0.0,69.0,62.3,4.6,2013,8,25,6
2013-08-26,74.2,54.9,262.2,0.0,74.8,41.8,7.2,2013,8,26,0
2013-08-27,79.2,63.5,230.7,0.0,83.0,48.8,5.3,2013,8,27,1
2013-08-28,73.9,90.4,61.3,0.8,78.2,79.5,4.9,2013,8,28,2
2013-08-29,75.8,78.9,266.2,0.1,79.2,22.5,6.8,2013,8,29,3
2013-08-30,75.4,73.4,265.1,0.0,77.4,10.0,6.8,2013,8,30,4
2013-08-31,79.1,66.1,250.9,0.0,82.4,11.9,8.4,2013,8,31,5
2013-09-01,80.2,69.5,248.9,0.0,83.9,35.0,5.0,2013,9,1,6
2013-09-02,78.6,75.2,198.8,0.2,82.9,56.1,5.0,2013,9,2,0
2013-09-03,75.3,61.8,197.3,0.0,77.4,18.8,8.0,2013,9,3,1
2013-09-04,70.3,60.1,268.5,0.0,70.6,0.7,6.0,2013,9,4,2
2013-09-05,72.4,53.8,227.1,0.0,73.1,40.4,7.7,2013,9,5,3
2013-09-06,65.2,52.7,260.9,0.0,65.0,8.0,5.4,2013,9,6,4
2013-09-07,67.3,69.8,254.0,0.0,67.9,28.5,4.3,2013,9,7,5
2013-09-08,74.9,61.0,209.7,0.0,76.0,37.6,7.2,2013,9,8,6
2013-09-09,68.5,63.5,151.0,0.0,69.1,51.4,6.4,2013,9,9,0
2013-09-10,79.0,70.8,174.1,0.0,82.0,54.6,6.8,2013,9,10,1
2013-09-11,81.9,63.2,218.6,0.0,85.6,27.8,6.3,2013,9,11,2
2013-09-12,79.7,66.4,212.3,0.1,82.9,46.4,6.8,2013,9,12,3
2013-09-13,69.3,62.6,140.3,0.0,70.2,48.5,9.8,2013,9,13,4
2013-09-14,58.4,63.0,202.0,0.0,57.4,13.6,6.3,2013,9,14,5
2013-09-15,62.2,63.3,205.7,0.0,62.7,58.9,4.7,2013,9,15,6
2013-09-16,65.2,70.0,124.8,0.0,65.9,54.3,7.0,2013,9,16,0
2013-09-17,57.2,58.8,246.7,0.0,55.5,4.0,7.8,2013,9,17,1
2013-09-18,57.6,66.9,242.0,0.0,57.9,23.4,3.5,2013,9,18,2
2013-09-19,62.3,73.3,236.4,0.0,62.7,2.5,4.1,2013,9,19,3
2013-09-20,66.5,69.7,233.7,0.0,66.9,1.0,5.8,2013,9,20,4
2013-09-21,66.3,84.6,93.7,0.6,67.1,80.4,8.6,2013,9,21,5
2013-09-22,63.3,65.8,228.2,0.0,63.0,36.3,9.2,2013,9,22,6
2013-09-23,56.1,62.0,231.7,0.0,54.7,6.0,6.8,2013,9,23,0
2013-09-24,56.7,64.8,232.9,0.0,56.2,0.4,4.6,2013,9,24,1
2013-09-25,61.6,60.3,155.0,0.0,61.3,73.4,4.0,2013,9,25,2
2013-09-26,63.1,68.0,143.0,0.0,63.5,70.7,4.8,2013,9,26,3
2013-09-27,63.4,71.2,95.4,0.0,63.8,86.1,4.3,2013,9,27,4
2013-09-28,61.7,70.3,139.9,0.0,61.9,55.1,5.3,2013,9,28,5
2013-09-29,61.5,74.5,116.4,0.0,61.9,57.4,4.3,2013,9,29,6
2013-09-30,62.0,69.3,183.3,0.0,62.4,34.3,2.7,2013,9,30,0
2013-10-01,67.8,66.2,110.1,0.0,68.2,57.0,4.3,2013,10,1,1
