Date,Temp,H_Pcnt,C_Pcnt,Temp_Feels,Precip,Radiation,Wind,Temp_avg,H_Pcnt_avg,C_Pcnt_avg,Temp_Feels_avg,Precip_avg,Radiation_avg,Wind_avg
2009-07-18 00:00:00,68.6,96.0,49.0,68.6,0.01,45.0,1.0,77.9,69.1,37.6,80.38,0.001,68.3,4.6
2009-07-18 01:00:00,68.0,96.0,46.0,68.0,0.02,0.0,2.0,76.58,71.4,39.4,79.15,0.005,0.0,4.6
2009-07-18 02:00:00,69.2,94.0,41.0,69.2,0.0,0.0,6.0,76.06,72.0,37.0,78.72,0.003,0.0,5.4
2009-07-18 03:00:00,68.4,95.0,41.0,68.4,0.0,0.0,7.0,75.36,73.3,35.1,77.56,0.004,0.0,5.7
2009-07-18 04:00:00,67.8,94.0,45.0,67.8,0.0,0.0,8.0,74.66,74.0,33.4,76.97,0.003,0.0,5.8
2009-07-18 05:00:00,67.3,93.0,50.0,67.3,0.0,0.0,8.0,73.93,74.8,32.6,76.41,0.003,0.0,5.9
2009-07-18 06:00:00,67.2,94.0,90.0,67.2,0.0,0.0,8.0,73.57,79.2,30.6,76.3,0.003,0.0,6.3
2009-07-18 07:00:00,66.6,92.0,87.0,66.6,0.0,0.0,8.0,72.94,79.1,30.7,75.84,0.0,0.0,6.5
2009-07-18 08:00:00,66.1,90.0,85.0,66.1,0.0,0.0,9.0,72.31,79.2,30.8,74.79,0.001,0.0,6.4
2009-07-18 09:00:00,64.9,90.0,76.0,64.8,0.0,0.0,8.0,71.62,80.1,30.4,74.24,0.002,0.0,5.9
2009-07-18 10:00:00,65.1,87.0,64.0,65.1,0.0,0.0,8.0,72.92,78.1,29.9,75.88,0.004,0.0,5.9
2009-07-18 11:00:00,67.6,78.0,56.0,67.6,0.0,34.0,8.0,75.91,72.5,31.0,78.43,0.006,30.0,5.9
2009-07-18 12:00:00,72.1,66.0,19.0,76.4,0.0,188.0,8.0,80.24,68.7,44.8,84.39,0.006,159.7,5.3
2009-07-18 13:00:00,74.8,55.0,13.0,77.4,0.0,378.0,8.0,84.11,60.3,44.0,88.79,0.013,326.5,4.7
2009-07-18 14:00:00,76.9,49.0,15.0,78.3,0.0,570.0,8.0,87.49,53.5,43.8,92.41,0.005,477.9,4.9
2009-07-18 15:00:00,79.0,44.0,23.0,79.5,0.0,736.0,8.0,89.75,49.2,44.1,95.29,0.004,609.0,5.3
2009-07-18 16:00:00,80.7,41.0,34.0,80.7,0.0,857.0,8.0,91.21,46.2,44.6,96.58,0.005,712.5,5.7
2009-07-18 17:00:00,81.9,39.0,42.0,81.9,0.0,923.0,8.0,91.81,44.7,46.2,96.8,0.003,778.8,6.0
2009-07-18 18:00:00,81.1,38.0,56.0,81.1,0.0,913.0,7.0,90.65,45.0,53.4,95.29,0.003,760.2,5.7
2009-07-18 19:00:00,80.0,41.0,52.0,80.0,0.0,800.0,7.0,90.5,44.2,47.8,94.68,0.009,728.6,6.2
2009-07-18 20:00:00,77.4,50.0,66.0,78.7,0.0,625.0,5.0,89.85,45.3,47.3,93.9,0.001,590.7,6.3
2009-07-18 21:00:00,76.3,53.0,72.0,78.2,0.0,250.0,5.0,89.11,47.0,46.3,93.44,0.001,467.1,6.3
2009-07-18 22:00:00,74.2,57.0,76.0,77.1,0.0,196.0,5.0,87.19,52.2,43.9,92.19,0.001,350.4,5.4
2009-07-18 23:00:00,72.7,55.0,79.0,76.4,0.0,103.0,5.0,82.48,59.7,43.1,86.72,0.001,198.5,4.8
2009-07-19 00:00:00,72.9,54.0,97.0,76.5,0.0,33.0,6.0,78.16,71.4,44.9,82.0,0.001,61.4,4.5
2009-07-19 01:00:00,72.2,53.0,98.0,76.2,0.0,0.0,7.0,77.23,72.0,47.1,80.86,0.004,0.0,5.2
2009-07-19 02:00:00,70.8,55.0,94.0,76.0,0.0,0.0,7.0,76.29,73.1,48.1,79.97,0.001,0.0,4.9
2009-07-19 03:00:00,69.7,56.0,92.0,69.7,0.0,0.0,8.0,75.43,74.4,47.3,78.56,0.001,0.0,5.3
2009-07-19 04:00:00,68.9,58.0,90.0,68.9,0.0,0.0,8.0,74.62,75.9,45.3,77.71,0.001,0.0,5.6
2009-07-19 05:00:00,68.0,60.0,90.0,68.0,0.0,0.0,7.0,73.81,77.3,43.0,76.93,0.001,0.0,5.6
2009-07-19 06:00:00,66.1,68.0,59.0,66.1,0.0,0.0,6.0,72.95,82.4,29.8,76.44,0.001,0.0,5.5
2009-07-19 07:00:00,65.3,69.0,59.0,65.3,0.0,0.0,6.0,72.21,83.1,35.0,75.16,0.001,0.0,5.5
2009-07-19 08:00:00,64.0,72.0,56.0,64.0,0.0,0.0,6.0,71.36,84.3,34.1,73.22,0.0,0.0,5.4
2009-07-19 09:00:00,64.0,72.0,60.0,64.0,0.0,0.0,5.0,70.89,84.5,34.2,72.73,0.0,0.0,5.4
2009-07-19 10:00:00,64.8,72.0,67.0,64.8,0.0,0.0,5.0,72.42,81.3,34.7,75.11,0.0,0.0,5.6
2009-07-19 11:00:00,65.2,72.0,72.0,65.2,0.0,13.0,5.0,75.05,75.4,35.1,77.98,0.0,29.8,5.9
2009-07-19 12:00:00,67.4,73.0,99.0,67.4,0.0,39.0,6.0,79.09,71.4,36.9,83.42,0.0,158.4,5.9
2009-07-19 13:00:00,68.4,71.0,99.0,68.4,0.0,68.0,5.0,82.27,64.3,37.8,86.83,0.002,306.1,5.8
2009-07-19 14:00:00,72.9,61.0,93.0,76.6,0.0,148.0,3.0,85.6,57.0,38.2,90.83,0.001,451.3,5.8
2009-07-19 15:00:00,79.4,49.0,84.0,80.3,0.0,480.0,2.0,88.51,50.8,36.9,93.48,0.003,615.7,6.2
2009-07-19 16:00:00,83.5,44.0,75.0,84.0,0.0,587.0,1.0,90.58,47.2,35.1,95.46,0.004,718.5,6.2
2009-07-19 17:00:00,85.2,42.0,68.0,85.6,0.0,663.0,0.0,92.16,44.2,33.3,96.93,0.004,787.2,6.2
2009-07-19 18:00:00,84.8,39.0,46.0,84.8,0.0,696.0,1.0,90.89,46.4,29.7,95.91,0.004,818.1,6.1
2009-07-19 19:00:00,79.8,44.0,71.0,80.1,0.0,674.0,2.0,89.05,50.2,37.7,94.01,0.015,767.0,6.9
2009-07-19 20:00:00,79.5,44.0,78.0,79.9,0.0,373.0,2.0,88.0,52.3,42.3,92.77,0.007,593.8,6.8
2009-07-19 21:00:00,79.4,45.0,80.0,80.0,0.0,402.0,2.0,86.97,54.0,45.4,91.74,0.004,453.2,6.6
2009-07-19 22:00:00,78.8,58.0,80.0,80.7,0.0,290.0,1.0,85.22,59.7,47.3,90.24,0.003,320.7,6.2
2009-07-19 23:00:00,71.5,71.0,81.0,76.2,0.0,163.0,1.0,81.57,66.3,50.1,86.25,0.003,182.8,5.8
2009-07-20 00:00:00,67.3,70.0,98.0,67.3,0.0,48.0,1.0,78.52,74.5,71.0,82.93,0.003,55.5,4.9
2009-07-20 01:00:00,70.4,62.0,99.0,76.0,0.0,0.0,2.0,78.02,75.1,73.4,82.23,0.01,0.0,5.3
2009-07-20 02:00:00,71.4,59.0,99.0,76.2,0.0,0.0,3.0,77.39,76.4,72.2,81.36,0.007,0.0,5.8
2009-07-20 03:00:00,71.2,60.0,99.0,76.1,0.0,0.0,5.0,76.86,77.1,71.8,81.23,0.004,0.0,6.1
2009-07-20 04:00:00,70.3,64.0,100.0,76.0,0.0,0.0,5.0,75.97,78.8,70.2,80.27,0.0,0.0,6.0
2009-07-20 05:00:00,68.3,71.0,100.0,68.3,0.0,0.0,5.0,74.83,81.0,67.7,78.6,0.001,0.0,5.6
2009-07-20 06:00:00,66.7,79.0,100.0,66.7,0.0,0.0,5.0,73.55,84.9,57.2,76.9,0.001,0.0,6.1
2009-07-20 07:00:00,65.7,85.0,100.0,65.7,0.0,0.0,3.0,72.55,85.9,57.0,75.34,0.016,0.0,6.0
2009-07-20 08:00:00,65.7,87.0,100.0,65.7,0.0,0.0,3.0,71.84,86.4,57.8,74.72,0.016,0.0,5.6
2009-07-20 09:00:00,65.6,88.0,100.0,65.6,0.0,0.0,3.0,71.35,85.7,59.0,74.32,0.002,0.0,6.0
2009-07-20 10:00:00,67.7,85.0,100.0,67.7,0.0,0.0,5.0,72.08,82.8,59.5,75.4,0.0,0.0,6.4
2009-07-20 11:00:00,69.8,81.0,100.0,69.8,0.0,21.0,5.0,73.84,77.7,59.5,76.82,0.0,19.8,6.4
2009-07-20 12:00:00,72.6,77.0,95.0,76.6,0.0,110.0,3.0,77.46,72.1,54.5,81.19,0.0,125.3,5.6
2009-07-20 13:00:00,75.4,66.0,96.0,78.2,0.0,248.0,6.0,80.47,63.7,49.9,84.0,0.0,280.7,6.0
2009-07-20 14:00:00,77.5,59.0,97.0,79.5,0.0,373.0,7.0,83.29,56.3,51.0,86.73,0.0,424.6,6.1
2009-07-20 15:00:00,79.4,53.0,98.0,80.8,0.0,491.0,7.0,85.89,50.5,51.5,89.41,0.0,578.5,5.8
2009-07-20 16:00:00,81.0,49.0,98.0,81.9,0.0,566.0,7.0,88.41,46.2,48.9,92.0,0.003,667.9,5.8
2009-07-20 17:00:00,81.4,47.0,98.0,82.2,0.0,593.0,7.0,89.56,44.5,47.7,93.06,0.003,729.0,5.5
2009-07-20 18:00:00,80.1,48.0,99.0,81.0,0.0,585.0,6.0,88.11,45.4,44.6,91.04,0.003,713.6,5.4
2009-07-20 19:00:00,79.0,51.0,99.0,80.3,0.0,442.0,6.0,88.05,45.3,41.0,90.85,0.004,672.9,5.1
2009-07-20 20:00:00,78.6,52.0,99.0,80.0,0.0,280.0,6.0,87.71,45.1,40.7,90.26,0.001,600.3,5.4
2009-07-20 21:00:00,77.5,58.0,99.0,79.4,0.0,263.0,5.0,86.75,47.1,39.8,89.42,0.001,515.1,5.7
2009-07-20 22:00:00,75.3,62.0,99.0,78.0,0.0,189.0,5.0,84.93,54.5,38.5,89.03,0.001,371.5,5.4
2009-07-20 23:00:00,72.7,63.0,99.0,76.6,0.0,115.0,5.0,80.03,61.8,38.4,83.47,0.0,210.8,5.6
2009-07-21 00:00:00,70.0,65.0,99.0,70.0,0.0,41.0,5.0,76.27,73.1,46.6,79.85,0.0,63.8,5.4
2009-07-21 01:00:00,69.6,65.0,99.0,69.6,0.0,0.0,5.0,75.69,73.6,50.1,79.28,0.003,0.0,6.0
2009-07-21 02:00:00,70.5,63.0,99.0,76.0,0.0,0.0,6.0,75.33,74.3,53.9,79.37,0.003,0.0,6.1
2009-07-21 03:00:00,69.1,67.0,98.0,69.1,0.0,0.0,6.0,74.74,75.8,56.0,78.05,0.005,0.0,5.8
2009-07-21 04:00:00,67.8,71.0,97.0,67.8,0.0,0.0,5.0,73.99,77.7,55.7,77.17,0.004,0.0,5.9
2009-07-21 05:00:00,67.0,75.0,97.0,67.0,0.0,0.0,5.0,73.25,78.8,55.6,76.39,0.002,0.0,5.7
2009-07-21 06:00:00,65.9,83.0,99.0,65.9,0.0,0.0,5.0,72.46,82.5,62.9,75.9,0.002,0.0,5.7
2009-07-21 07:00:00,66.6,81.0,98.0,66.6,0.0,0.0,6.0,71.78,82.3,57.3,74.74,0.004,0.0,6.0
2009-07-21 08:00:00,66.2,83.0,98.0,66.2,0.0,0.0,6.0,70.9,82.9,54.7,74.02,0.001,0.0,6.0
2009-07-21 09:00:00,66.2,84.0,99.0,66.2,0.0,0.0,6.0,70.21,83.5,53.3,72.89,0.001,0.0,5.8
2009-07-21 10:00:00,67.2,82.0,99.0,67.2,0.0,0.0,6.0,70.95,82.0,51.7,73.96,0.001,0.0,5.9
2009-07-21 11:00:00,69.2,78.0,99.0,69.2,0.0,20.0,6.0,73.03,77.3,50.8,75.72,0.001,24.7,6.1
2009-07-21 12:00:00,72.5,74.0,98.0,76.5,0.0,109.0,7.0,76.89,72.5,38.7,80.93,0.001,137.2,5.1
2009-07-21 13:00:00,75.2,68.0,97.0,78.1,0.0,266.0,7.0,80.72,62.9,37.7,84.61,0.005,288.5,5.3
2009-07-21 14:00:00,77.5,64.0,83.0,79.9,0.0,405.0,7.0,83.6,56.0,36.3,87.21,0.003,472.5,5.8
2009-07-21 15:00:00,79.0,64.0,68.0,81.6,0.01,502.0,5.0,85.53,52.8,34.7,89.19,0.007,609.8,5.3
2009-07-21 16:00:00,79.4,69.0,57.0,82.6,0.03,630.0,3.0,86.87,51.4,34.0,90.68,0.009,725.1,5.5
2009-07-21 17:00:00,80.3,70.0,48.0,84.1,0.04,738.0,2.0,88.0,49.6,33.8,91.84,0.008,792.6,5.2
2009-07-21 18:00:00,80.2,72.0,4.0,84.3,0.04,785.0,1.0,88.07,49.5,42.1,92.08,0.008,804.0,5.0
2009-07-21 19:00:00,79.2,75.0,3.0,83.2,0.09,766.0,1.0,87.78,50.0,49.0,91.63,0.017,759.4,4.6
2009-07-21 20:00:00,77.9,75.0,3.0,81.4,0.03,795.0,1.0,87.25,50.4,51.3,90.71,0.004,590.1,4.3
2009-07-21 21:00:00,77.7,72.0,4.0,80.9,0.0,655.0,2.0,86.02,52.9,53.8,89.57,0.002,450.4,4.1
2009-07-21 22:00:00,76.7,73.0,5.0,79.8,0.0,463.0,2.0,84.14,58.5,53.8,88.19,0.006,279.5,3.4
2009-07-21 23:00:00,72.3,85.0,6.0,76.5,0.0,257.0,2.0,79.35,66.8,53.9,82.74,0.005,150.1,3.4
2009-07-22 00:00:00,70.8,90.0,11.0,75.7,0.0,76.0,5.0,76.24,73.5,55.1,79.9,0.005,47.5,3.9
2009-07-22 01:00:00,70.6,91.0,15.0,75.7,0.02,0.0,5.0,75.55,73.6,50.2,79.05,0.002,0.0,4.4
2009-07-22 02:00:00,70.7,91.0,19.0,75.7,0.01,0.0,6.0,75.19,73.3,51.2,78.59,0.001,0.0,4.8
2009-07-22 03:00:00,70.0,93.0,25.0,75.5,0.0,0.0,6.0,74.88,73.9,51.7,78.22,0.002,0.0,5.1
2009-07-22 04:00:00,69.1,94.0,29.0,69.1,0.0,0.0,6.0,74.32,74.7,51.9,77.13,0.003,0.0,5.6
2009-07-22 05:00:00,68.3,96.0,32.0,68.3,0.0,0.0,6.0,73.74,75.9,51.7,76.65,0.003,0.0,5.6
2009-07-22 06:00:00,67.2,97.0,32.0,67.2,0.0,0.0,2.0,73.0,80.5,49.4,76.29,0.003,0.0,4.9
2009-07-22 07:00:00,66.7,97.0,32.0,66.7,0.0,0.0,3.0,72.21,81.7,47.2,74.6,0.003,0.0,5.1
2009-07-22 08:00:00,67.0,97.0,36.0,67.0,0.0,0.0,3.0,71.54,82.7,44.7,73.96,0.002,0.0,5.5
2009-07-22 09:00:00,66.3,97.0,40.0,66.3,0.0,0.0,3.0,70.9,83.6,43.1,73.35,0.002,0.0,5.3
2009-07-22 10:00:00,67.7,95.0,45.0,67.7,0.0,0.0,3.0,72.03,81.7,42.5,74.83,0.0,0.0,5.5
2009-07-22 11:00:00,70.2,90.0,50.0,75.6,0.0,27.0,3.0,74.44,76.7,42.5,77.67,0.0,25.2,5.7
2009-07-22 12:00:00,74.9,83.0,75.0,78.5,0.0,151.0,1.0,78.48,72.7,48.1,82.61,0.0,141.5,5.5
2009-07-22 13:00:00,79.0,70.0,87.0,82.3,0.0,306.0,2.0,81.3,65.2,50.6,85.03,0.001,280.5,5.8
2009-07-22 14:00:00,80.2,64.0,92.0,83.2,0.0,474.0,3.0,83.57,58.9,52.9,87.59,0.0,404.6,5.8
2009-07-22 15:00:00,78.9,66.0,94.0,81.7,0.0,520.0,5.0,86.11,52.5,52.1,89.91,0.0,519.0,6.3
2009-07-22 16:00:00,78.3,68.0,93.0,81.2,0.0,382.0,5.0,88.29,47.9,50.7,91.99,0.0,633.1,6.6
2009-07-22 17:00:00,77.7,70.0,93.0,80.6,0.0,357.0,5.0,89.76,44.8,50.6,93.31,0.0,715.4,7.0
2009-07-22 18:00:00,84.6,52.0,73.0,87.1,0.0,240.0,5.0,89.51,44.4,54.5,93.12,0.0,700.8,6.4
2009-07-22 19:00:00,85.6,48.0,58.0,87.5,0.0,558.0,7.0,89.51,44.4,58.0,93.02,0.01,705.9,7.0
2009-07-22 20:00:00,85.7,47.0,49.0,87.5,0.0,554.0,8.0,89.25,45.8,62.6,93.03,0.004,575.2,6.7
2009-07-22 21:00:00,84.9,49.0,45.0,86.8,0.0,477.0,8.0,87.92,48.4,63.7,91.58,0.005,434.1,6.2
2009-07-22 22:00:00,82.6,56.0,44.0,85.1,0.0,352.0,7.0,86.0,53.7,62.3,89.99,0.004,294.2,4.9
2009-07-22 23:00:00,78.8,62.0,45.0,81.2,0.0,200.0,7.0,80.78,63.2,60.7,84.21,0.004,163.8,4.2
2009-07-23 00:00:00,76.3,68.0,65.0,79.1,0.0,60.0,7.0,76.43,74.5,53.8,80.48,0.004,47.8,4.6
2009-07-23 01:00:00,75.2,68.0,68.0,78.1,0.0,0.0,8.0,75.39,75.6,51.8,79.01,0.007,0.0,5.0
2009-07-23 02:00:00,73.9,70.0,69.0,77.3,0.0,0.0,9.0,74.77,76.1,50.1,78.49,0.002,0.0,5.6
2009-07-23 03:00:00,72.1,75.0,68.0,76.4,0.0,0.0,8.0,74.14,77.1,50.2,77.39,0.001,0.0,5.6
2009-07-23 04:00:00,70.3,81.0,70.0,75.7,0.0,0.0,7.0,73.33,79.1,50.7,76.16,0.001,0.0,5.1
2009-07-23 05:00:00,68.6,87.0,73.0,68.6,0.0,0.0,6.0,72.15,81.7,51.5,74.5,0.004,0.0,4.6
2009-07-23 06:00:00,68.3,96.0,94.0,68.3,0.0,0.0,6.0,71.28,87.4,59.1,73.98,0.004,0.0,4.3
2009-07-23 07:00:00,68.1,98.0,97.0,68.1,0.0,0.0,5.0,71.01,87.5,60.2,73.17,0.0,0.0,4.4
2009-07-23 08:00:00,68.1,98.0,97.0,68.1,0.0,0.0,5.0,70.72,87.6,61.3,72.89,0.001,0.0,4.5
2009-07-23 09:00:00,68.2,98.0,98.0,68.2,0.0,0.0,5.0,70.49,87.6,61.6,72.68,0.0,0.0,4.6
2009-07-23 10:00:00,70.2,95.0,99.0,75.5,0.0,0.0,5.0,72.13,84.8,60.4,75.6,0.0,0.0,5.1
2009-07-23 11:00:00,72.8,89.0,99.0,77.0,0.0,23.0,5.0,74.56,78.8,58.9,77.66,0.0,22.1,5.4
2009-07-23 12:00:00,76.8,81.0,100.0,80.5,0.0,123.0,3.0,78.27,73.2,59.3,82.72,0.0,134.8,5.3
2009-07-23 13:00:00,77.9,79.0,100.0,81.8,0.03,258.0,3.0,81.36,64.0,64.0,85.39,0.004,284.0,5.5
2009-07-23 14:00:00,79.3,75.0,100.0,83.4,0.01,394.0,3.0,83.63,57.8,66.2,87.35,0.005,426.4,5.8
2009-07-23 15:00:00,81.6,68.0,100.0,85.8,0.01,486.0,5.0,86.05,52.5,64.5,89.65,0.005,519.3,6.3
2009-07-23 16:00:00,82.5,66.0,100.0,86.9,0.01,552.0,6.0,87.7,49.2,61.0,91.36,0.005,621.8,7.0
2009-07-23 17:00:00,80.8,73.0,100.0,85.5,0.04,582.0,6.0,88.77,47.4,59.3,92.34,0.01,684.0,7.0
2009-07-23 18:00:00,80.7,76.0,98.0,85.8,0.04,574.0,6.0,87.95,49.2,59.4,91.48,0.01,723.8,6.7
2009-07-23 19:00:00,80.5,75.0,98.0,85.4,0.08,530.0,5.0,87.0,49.9,58.1,90.15,0.021,673.8,6.8
2009-07-23 20:00:00,80.7,73.0,95.0,85.3,0.03,458.0,3.0,86.31,49.9,58.1,89.24,0.003,559.6,6.6
2009-07-23 21:00:00,80.3,73.0,88.0,84.7,0.01,359.0,2.0,85.35,51.8,56.6,88.22,0.002,422.1,5.6
2009-07-23 22:00:00,78.9,77.0,79.0,83.0,0.01,252.0,2.0,83.35,57.3,54.4,86.44,0.005,297.3,4.6
2009-07-23 23:00:00,74.6,89.0,69.0,78.6,0.02,148.0,3.0,79.16,64.0,52.2,82.33,0.01,171.8,4.4
2009-07-24 00:00:00,72.2,94.0,10.0,76.6,0.02,43.0,5.0,76.45,70.2,50.1,79.98,0.01,49.9,4.8
2009-07-24 01:00:00,71.1,96.0,17.0,75.9,0.08,0.0,5.0,75.07,70.9,50.9,78.84,0.023,0.0,5.4
2009-07-24 02:00:00,70.6,97.0,31.0,75.7,0.04,0.0,3.0,74.05,71.3,49.3,77.47,0.01,0.0,5.3
2009-07-24 03:00:00,69.8,97.0,38.0,69.8,0.02,0.0,2.0,73.13,72.4,48.2,75.46,0.009,0.0,5.1
2009-07-24 04:00:00,69.3,98.0,44.0,69.3,0.0,0.0,2.0,72.6,73.4,46.4,74.39,0.004,0.0,5.1
2009-07-24 05:00:00,68.6,98.0,45.0,68.6,0.0,0.0,2.0,72.02,74.3,44.5,73.82,0.002,0.0,5.4
2009-07-24 06:00:00,68.2,99.0,32.0,68.2,0.0,0.0,3.0,71.16,79.6,35.9,73.24,0.002,0.0,5.0
2009-07-24 07:00:00,66.6,99.0,38.0,66.6,0.0,0.0,2.0,70.7,79.0,39.6,72.72,0.002,0.0,5.6
2009-07-24 08:00:00,65.4,99.0,43.0,65.4,0.0,0.0,2.0,70.21,78.6,43.4,72.17,0.0,0.0,6.2
2009-07-24 09:00:00,66.2,99.0,44.0,66.2,0.0,0.0,3.0,69.47,79.6,43.9,70.93,0.0,0.0,6.2
2009-07-24 10:00:00,67.7,98.0,48.0,67.7,0.0,0.0,5.0,70.37,78.1,43.8,71.73,0.0,0.0,7.0
2009-07-24 11:00:00,68.8,95.0,54.0,68.8,0.0,22.0,5.0,73.16,72.3,43.4,74.46,0.0,25.2,7.2
2009-07-24 12:00:00,71.9,89.0,71.0,76.3,0.0,107.0,5.0,77.73,67.8,47.9,81.61,0.0,153.3,7.2
2009-07-24 13:00:00,75.5,75.0,39.0,78.7,0.0,264.0,6.0,81.22,59.2,46.2,85.03,0.0,323.5,6.9
2009-07-24 14:00:00,78.6,64.0,27.0,81.1,0.0,490.0,7.0,84.57,51.4,44.4,87.88,0.0,479.1,6.9
2009-07-24 15:00:00,79.9,61.0,21.0,82.3,0.01,710.0,6.0,87.35,46.3,42.6,90.46,0.001,632.4,7.2
2009-07-24 16:00:00,80.9,61.0,17.0,83.5,0.01,836.0,5.0,89.16,43.4,38.5,92.16,0.003,738.8,7.3
2009-07-24 17:00:00,82.0,59.0,15.0,84.8,0.01,909.0,3.0,90.05,41.5,36.8,92.89,0.003,803.8,7.4
2009-07-24 18:00:00,83.1,57.0,6.0,85.9,0.01,926.0,2.0,88.48,42.1,44.0,90.6,0.003,801.2,6.6
2009-07-24 19:00:00,83.5,54.0,9.0,85.9,0.03,888.0,3.0,88.46,41.2,45.4,90.39,0.005,749.7,6.8
2009-07-24 20:00:00,82.6,54.0,17.0,84.8,0.0,773.0,2.0,87.35,42.8,51.1,89.24,0.001,647.6,7.2
2009-07-24 21:00:00,81.6,57.0,19.0,83.8,0.0,554.0,3.0,86.02,45.7,52.2,88.07,0.001,461.4,7.3
2009-07-24 22:00:00,80.4,66.0,22.0,83.6,0.0,417.0,2.0,84.08,51.9,51.5,86.69,0.0,322.6,6.9
2009-07-24 23:00:00,74.9,76.0,30.0,78.2,0.0,233.0,1.0,79.61,58.3,50.5,82.56,0.0,186.2,6.8
2009-07-25 00:00:00,73.2,76.0,87.0,77.0,0.0,60.0,2.0,76.5,67.2,47.4,79.77,0.0,52.2,5.9
2009-07-25 01:00:00,73.9,72.0,90.0,77.4,0.0,0.0,3.0,75.66,68.0,51.3,79.08,0.001,0.0,6.8
2009-07-25 02:00:00,74.2,71.0,91.0,77.5,0.0,0.0,5.0,74.93,69.0,51.7,77.95,0.001,0.0,7.2
2009-07-25 03:00:00,73.8,73.0,93.0,77.3,0.0,0.0,5.0,74.05,69.9,51.9,76.36,0.001,0.0,7.0
2009-07-25 04:00:00,73.0,75.0,93.0,76.8,0.0,0.0,5.0,73.07,70.6,51.6,75.35,0.0,0.0,7.2
2009-07-25 05:00:00,72.0,77.0,92.0,76.3,0.0,0.0,3.0,72.15,71.3,52.4,74.5,0.001,0.0,6.8
2009-07-25 06:00:00,67.8,89.0,50.0,67.8,0.0,0.0,1.0,71.19,75.8,57.8,73.36,0.001,0.0,6.1
2009-07-25 07:00:00,64.4,93.0,25.0,64.4,0.0,0.0,1.0,69.97,76.7,52.9,71.69,0.002,0.0,6.2
2009-07-25 08:00:00,63.5,94.0,17.0,63.5,0.0,0.0,1.0,69.11,77.7,54.1,70.44,0.001,0.0,6.1
2009-07-25 09:00:00,62.9,95.0,13.0,62.9,0.0,0.0,1.0,68.77,77.9,55.7,69.62,0.001,0.0,6.2
2009-07-25 10:00:00,68.1,91.0,11.0,68.1,0.0,0.0,2.0,69.9,76.8,55.7,71.44,0.001,0.0,6.0
2009-07-25 11:00:00,72.3,80.0,9.0,76.4,0.0,26.0,2.0,72.13,72.2,54.5,74.79,0.001,19.9,6.3
2009-07-25 12:00:00,76.4,75.0,9.0,79.6,0.0,174.0,2.0,75.23,70.1,54.2,78.21,0.001,129.1,5.8
2009-07-25 13:00:00,80.2,65.0,5.0,83.2,0.0,365.0,3.0,78.23,63.7,52.8,80.94,0.005,271.5,5.7
2009-07-25 14:00:00,83.5,52.0,4.0,85.5,0.0,553.0,6.0,80.9,57.4,51.8,83.99,0.001,411.1,5.7
2009-07-25 15:00:00,85.1,45.0,9.0,86.2,0.0,717.0,8.0,83.47,52.6,51.2,86.42,0.003,523.5,5.6
2009-07-25 16:00:00,87.4,40.0,8.0,88.1,0.0,789.0,9.0,85.49,49.5,49.3,88.48,0.005,621.6,5.8
2009-07-25 17:00:00,89.1,38.0,8.0,89.7,0.0,913.0,10.0,87.58,46.3,48.7,90.36,0.005,686.5,6.2
2009-07-25 18:00:00,88.7,38.0,16.0,89.3,0.0,931.0,10.0,86.58,49.8,45.4,90.6,0.005,733.6,5.4
2009-07-25 19:00:00,87.5,41.0,39.0,88.6,0.0,873.0,10.0,85.91,50.6,50.8,90.13,0.019,694.7,6.1
2009-07-25 20:00:00,83.7,50.0,58.0,85.5,0.0,560.0,8.0,84.85,52.7,53.4,88.49,0.006,575.3,6.4
2009-07-25 21:00:00,84.8,50.0,63.0,86.8,0.0,204.0,9.0,84.26,53.8,53.5,87.75,0.002,414.5,6.5
2009-07-25 22:00:00,84.1,52.0,59.0,86.2,0.0,269.0,10.0,82.99,57.9,51.7,86.74,0.001,301.3,6.5
2009-07-25 23:00:00,82.4,52.0,55.0,84.1,0.0,173.0,10.0,78.53,65.8,49.3,82.4,0.001,180.4,6.0
2009-07-26 00:00:00,80.4,56.0,53.0,82.3,0.0,49.0,10.0,74.68,75.9,44.3,78.18,0.001,49.3,5.5
2009-07-26 01:00:00,79.5,57.0,49.0,81.3,0.0,0.0,9.0,73.66,77.5,43.6,76.6,0.0,0.0,5.7
2009-07-26 02:00:00,78.0,59.0,41.0,80.0,0.0,0.0,8.0,72.85,78.7,43.1,75.64,0.0,0.0,5.6
2009-07-26 03:00:00,78.6,58.0,49.0,80.5,0.0,0.0,9.0,72.4,79.5,44.0,75.07,0.0,0.0,5.5
2009-07-26 04:00:00,78.6,58.0,56.0,80.6,0.0,0.0,9.0,71.88,80.3,43.7,74.55,0.001,0.0,5.2
2009-07-26 05:00:00,77.9,61.0,60.0,80.1,0.0,0.0,9.0,71.55,80.8,43.7,74.22,0.001,0.0,5.5
2009-07-26 06:00:00,73.9,71.0,59.0,77.3,0.0,0.0,7.0,71.2,84.8,39.8,74.1,0.001,0.0,5.9
2009-07-26 07:00:00,71.8,77.0,33.0,76.2,0.0,0.0,7.0,70.5,84.9,37.6,72.98,0.0,0.0,5.4
2009-07-26 08:00:00,71.4,77.0,27.0,76.1,0.0,0.0,8.0,70.1,84.7,39.0,72.65,0.0,0.0,5.7
